"view_history","rt","trial_type_label","trial_type","trial_index","time_elapsed","internal_node_id","participant_id","stimulus","response","no","exp_id","condition","item_type","item_id","is_practice","word","word_index","word_count","too_fast","correct_answer","response_label","correct"
"","235","spr_word","html-keyboard-response","868","407198","0.0-868.0","4qcemy4k","<div class=""spr-display"">The --------- -------- - --- --------- ------ --- --- -----</div>"," ","F21","filler","filler","filler","filler-21","0","The","0","10","false","","",""
"","211","spr_word","html-keyboard-response","869","407411","0.0-869.0","4qcemy4k","<div class=""spr-display"">The architect -------- - --- --------- ------ --- --- -----</div>"," ","F21","filler","filler","filler","filler-21","0","architect","1","10","false","","",""
"","208","spr_word","html-keyboard-response","870","407620","0.0-870.0","4qcemy4k","<div class=""spr-display"">The architect designed - --- --------- ------ --- --- -----</div>"," ","F21","filler","filler","filler","filler-21","0","designed","2","10","false","","",""
"","221","spr_word","html-keyboard-response","871","407842","0.0-871.0","4qcemy4k","<div class=""spr-display"">The architect designed a --- --------- ------ --- --- -----</div>"," ","F21","filler","filler","filler","filler-21","0","a","3","10","false","","",""
"","205","spr_word","html-keyboard-response","872","408048","0.0-872.0","4qcemy4k","<div class=""spr-display"">The architect designed a new --------- ------ --- --- -----</div>"," ","F21","filler","filler","filler","filler-21","0","new","4","10","false","","",""
"","226","spr_word","html-keyboard-response","873","408274","0.0-873.0","4qcemy4k","<div class=""spr-display"">The architect designed a new community ------ --- --- -----</div>"," ","F21","filler","filler","filler","filler-21","0","community","5","10","false","","",""
"","230","spr_word","html-keyboard-response","874","408505","0.0-874.0","4qcemy4k","<div class=""spr-display"">The architect designed a new community center --- --- -----</div>"," ","F21","filler","filler","filler","filler-21","0","center","6","10","false","","",""
"","247","spr_word","html-keyboard-response","875","408754","0.0-875.0","4qcemy4k","<div class=""spr-display"">The architect designed a new community center for --- -----</div>"," ","F21","filler","filler","filler","filler-21","0","for","7","10","false","","",""
"","381","spr_word","html-keyboard-response","876","409136","0.0-876.0","4qcemy4k","<div class=""spr-display"">The architect designed a new community center for the -----</div>"," ","F21","filler","filler","filler","filler-21","0","the","8","10","false","","",""
"","433","spr_word","html-keyboard-response","877","409571","0.0-877.0","4qcemy4k","<div class=""spr-display"">The architect designed a new community center for the town.</div>"," ","F21","filler","filler","filler","filler-21","0","town.","9","10","false","","",""
"","1040","comprehension","html-keyboard-response","878","410612","0.0-878.0","4qcemy4k","<div class=""comprehension-box"">
                    <p>Did the architect design a building?</p>
                    <p>Press <span class=""key-label"">F</span> for <strong>Yes</strong> &nbsp;|&nbsp;
                    Press <span class=""key-label"">J</span> for <strong>No</strong></p>
                </div>","f","F21","filler","filler","filler","filler-21","0","","","","","f","Yes","true"
"","349","feedback","html-keyboard-response","879","410963","0.0-879.0","4qcemy4k","<div class=""comprehension-box"">
                    <p class=""feedback-correct"">Correct!</p>
                    <p style=""margin-top:20px; font-size:16px; color:#555;"">
                    Press <span class=""key-label"">SPACE</span> to continue.
                    </p>
                </div>"," ","F21","filler","filler","filler","filler-21","0","","","","","","",""
"","null","fixation","html-keyboard-response","880","411465","0.0-880.0","4qcemy4k","<span class=""fixation"">+</span>","null","170","1b_2a","b","19","1b_2a-19","0","","","","","","",""
"","153","prompt","html-keyboard-response","881","411619","0.0-881.0","4qcemy4k","<div class=""spr-display"">--- ---- ----- --- --- --------- --------- ---- --- ----------- --------- --------- ----------- --- ------------ -------- --- -------------- -- --- --------</div>
                <p style=""font-size:18px; color:#555; margin-top:20px;"">
                    Press <span class=""key-label"">SPACE</span> to begin reading.
                </p>"," ","170","1b_2a","b","19","1b_2a-19","0","","","","","","",""
"","244","spr_word","html-keyboard-response","882","411864","0.0-882.0","4qcemy4k","<div class=""spr-display"">The ---- ----- --- --- --------- --------- ---- --- ----------- --------- --------- ----------- --- ------------ -------- --- -------------- -- --- --------</div>"," ","170","1b_2a","b","19","1b_2a-19","0","The","0","21","false","","",""
"","199","spr_word","html-keyboard-response","883","412063","0.0-883.0","4qcemy4k","<div class=""spr-display"">The dean ----- --- --- --------- --------- ---- --- ----------- --------- --------- ----------- --- ------------ -------- --- -------------- -- --- --------</div>"," ","170","1b_2a","b","19","1b_2a-19","0","dean","1","21","false","","",""
"","197","spr_word","html-keyboard-response","884","412260","0.0-884.0","4qcemy4k","<div class=""spr-display"">The dean heard --- --- --------- --------- ---- --- ----------- --------- --------- ----------- --- ------------ -------- --- -------------- -- --- --------</div>"," ","170","1b_2a","b","19","1b_2a-19","0","heard","2","21","false","","",""
"","210","spr_word","html-keyboard-response","885","412471","0.0-885.0","4qcemy4k","<div class=""spr-display"">The dean heard how --- --------- --------- ---- --- ----------- --------- --------- ----------- --- ------------ -------- --- -------------- -- --- --------</div>"," ","170","1b_2a","b","19","1b_2a-19","0","how","3","21","false","","",""
"","205","spr_word","html-keyboard-response","886","412676","0.0-886.0","4qcemy4k","<div class=""spr-display"">The dean heard how the --------- --------- ---- --- ----------- --------- --------- ----------- --- ------------ -------- --- -------------- -- --- --------</div>"," ","170","1b_2a","b","19","1b_2a-19","0","the","4","21","false","","",""
"","206","spr_word","html-keyboard-response","887","412883","0.0-887.0","4qcemy4k","<div class=""spr-display"">The dean heard how the unpopular --------- ---- --- ----------- --------- --------- ----------- --- ------------ -------- --- -------------- -- --- --------</div>"," ","170","1b_2a","b","19","1b_2a-19","0","unpopular","5","21","false","","",""
"","197","spr_word","html-keyboard-response","888","413082","0.0-888.0","4qcemy4k","<div class=""spr-display"">The dean heard how the unpopular committee ---- --- ----------- --------- --------- ----------- --- ------------ -------- --- -------------- -- --- --------</div>"," ","170","1b_2a","b","19","1b_2a-19","0","committee","6","21","false","","",""
"","204","spr_word","html-keyboard-response","889","413286","0.0-889.0","4qcemy4k","<div class=""spr-display"">The dean heard how the unpopular committee that --- ----------- --------- --------- ----------- --- ------------ -------- --- -------------- -- --- --------</div>"," ","170","1b_2a","b","19","1b_2a-19","0","that","7","21","false","","",""
"","189","spr_word","html-keyboard-response","890","413476","0.0-890.0","4qcemy4k","<div class=""spr-display"">The dean heard how the unpopular committee that the ----------- --------- --------- ----------- --- ------------ -------- --- -------------- -- --- --------</div>"," ","170","1b_2a","b","19","1b_2a-19","0","the","8","21","false","","",""
"","181","spr_word","html-keyboard-response","891","413658","0.0-891.0","4qcemy4k","<div class=""spr-display"">The dean heard how the unpopular committee that the intelligent --------- --------- ----------- --- ------------ -------- --- -------------- -- --- --------</div>"," ","170","1b_2a","b","19","1b_2a-19","0","intelligent","9","21","false","","",""
"","200","spr_word","html-keyboard-response","892","413859","0.0-892.0","4qcemy4k","<div class=""spr-display"">The dean heard how the unpopular committee that the intelligent professor --------- ----------- --- ------------ -------- --- -------------- -- --- --------</div>"," ","170","1b_2a","b","19","1b_2a-19","0","professor","10","21","false","","",""
"","204","spr_word","html-keyboard-response","893","414064","0.0-893.0","4qcemy4k","<div class=""spr-display"">The dean heard how the unpopular committee that the intelligent professor respected ----------- --- ------------ -------- --- -------------- -- --- --------</div>"," ","170","1b_2a","b","19","1b_2a-19","0","respected","11","21","false","","",""
"","200","spr_word","html-keyboard-response","894","414266","0.0-894.0","4qcemy4k","<div class=""spr-display"">The dean heard how the unpopular committee that the intelligent professor respected judiciously --- ------------ -------- --- -------------- -- --- --------</div>"," ","170","1b_2a","b","19","1b_2a-19","0","judiciously","12","21","false","","",""
"","202","spr_word","html-keyboard-response","895","414469","0.0-895.0","4qcemy4k","<div class=""spr-display"">The dean heard how the unpopular committee that the intelligent professor respected judiciously and ------------ -------- --- -------------- -- --- --------</div>"," ","170","1b_2a","b","19","1b_2a-19","0","and","13","21","false","","",""
"","189","spr_word","html-keyboard-response","896","414659","0.0-896.0","4qcemy4k","<div class=""spr-display"">The dean heard how the unpopular committee that the intelligent professor respected judiciously and perceptively -------- --- -------------- -- --- --------</div>"," ","170","1b_2a","b","19","1b_2a-19","0","perceptively","14","21","false","","",""
"","197","spr_word","html-keyboard-response","897","414857","0.0-897.0","4qcemy4k","<div class=""spr-display"">The dean heard how the unpopular committee that the intelligent professor respected judiciously and perceptively assigned --- -------------- -- --- --------</div>"," ","170","1b_2a","b","19","1b_2a-19","0","assigned","15","21","false","","",""
"","206","spr_word","html-keyboard-response","898","415065","0.0-898.0","4qcemy4k","<div class=""spr-display"">The dean heard how the unpopular committee that the intelligent professor respected judiciously and perceptively assigned the -------------- -- --- --------</div>"," ","170","1b_2a","b","19","1b_2a-19","0","the","16","21","false","","",""
"","216","spr_word","html-keyboard-response","899","415282","0.0-899.0","4qcemy4k","<div class=""spr-display"">The dean heard how the unpopular committee that the intelligent professor respected judiciously and perceptively assigned the responsibility -- --- --------</div>"," ","170","1b_2a","b","19","1b_2a-19","0","responsibility","17","21","false","","",""
"","188","spr_word","html-keyboard-response","900","415472","0.0-900.0","4qcemy4k","<div class=""spr-display"">The dean heard how the unpopular committee that the intelligent professor respected judiciously and perceptively assigned the responsibility to --- --------</div>"," ","170","1b_2a","b","19","1b_2a-19","0","to","18","21","false","","",""
"","219","spr_word","html-keyboard-response","901","415692","0.0-901.0","4qcemy4k","<div class=""spr-display"">The dean heard how the unpopular committee that the intelligent professor respected judiciously and perceptively assigned the responsibility to the --------</div>"," ","170","1b_2a","b","19","1b_2a-19","0","the","19","21","false","","",""
"","354","spr_word","html-keyboard-response","902","416047","0.0-902.0","4qcemy4k","<div class=""spr-display"">The dean heard how the unpopular committee that the intelligent professor respected judiciously and perceptively assigned the responsibility to the student.</div>"," ","170","1b_2a","b","19","1b_2a-19","0","student.","20","21","false","","",""
"","980","comprehension","html-keyboard-response","903","417028","0.0-903.0","4qcemy4k","<div class=""comprehension-box"">
                    <p>Did the committee assign a responsibility to the student?</p>
                    <p>Press <span class=""key-label"">F</span> for <strong>Yes</strong> &nbsp;|&nbsp;
                    Press <span class=""key-label"">J</span> for <strong>No</strong></p>
                </div>","f","170","1b_2a","b","19","1b_2a-19","0","","","","","f","Yes","true"
